time,raw_emg
8.959,-0.1457
8.96,-0.0443
8.961,0.0946
8.962,0.1119
8.963,0.269
8.964,0.3472
8.965,0.3885
8.966,0.3634
8.967,0.3612
8.968,0.1569
8.969,0.0903
8.97,-0.0239
8.971,-0.1802
8.972,-0.2212
8.973,-0.3688
8.974,-0.3661
8.975,-0.5517
8.976,-0.4677
8.977,-0.3707
8.978,-0.1733
8.979,-0.1017
8.98,-0.1305
8.981,0.0612
8.982,0.2858
8.983,0.3044
8.984,0.3109
8.985,0.3001
8.986,0.3576
8.987,0.2934
8.988,0.2272
8.989,0.0106
8.99,-0.0349
8.991,-0.1532
8.992,-0.3391
8.993,-0.3723
8.994,-0.3896
8.995,-0.403
8.996,-0.4786
8.997,-0.3097
8.998,-0.1974
8.999,-0.1998
9.0,-0.0866
9.001,0.0912
9.002,0.158
9.003,0.199
9.004,0.2459
9.005,0.3385
9.006,0.4022
9.007,0.2652
9.008,0.2142
9.009,0.0913
9.01,-0.0561
9.011,-0.1603
9.012,-0.2195
9.013,-0.3398
9.014,-0.4565
9.015,-0.5473
9.016,-0.4484
9.017,-0.3868
9.018,-0.3203
9.019,-0.2123
9.02,-0.1607
9.021,0.0956
9.022,0.132
9.023,0.2433
9.024,0.2532
9.025,0.2407
9.026,0.3178
9.027,0.2112
9.028,0.2928
9.029,0.0491
9.03,-0.0706
9.031,-0.2214
9.032,-0.3221
9.033,-0.4748
9.034,-0.4657
9.035,-0.4941
9.036,-0.4679
9.037,-0.3359
9.038,-0.3647
9.039,-0.1934
9.04,-0.1007
9.041,0.0433
9.042,0.0693
9.043,0.3099
9.044,0.285
9.045,0.3668
9.046,0.3255
9.047,0.2452
9.048,0.1138
9.049,0.0324
9.05,-0.1801
9.051,-0.1555
9.052,-0.2902
9.053,-0.4009
9.054,-0.5007
9.055,-0.4347
9.056,-0.3762
9.057,-0.3992
9.058,-0.3311
9.059,-0.1883
9.06,-0.1555
9.061,0.0786
9.062,0.0843
9.063,0.1593
9.064,0.2972
9.065,0.2682
9.066,0.2773
9.067,0.2884
9.068,0.1098
9.069,0.0798
9.07,-0.2084
9.071,-0.1879
9.072,-0.3638
9.073,-0.4386
9.074,-0.5749
9.075,-0.5137
9.076,-0.4948
9.077,-0.4263
9.078,-0.352
9.079,-0.3285
9.08,-0.1676
9.081,-0.0646
9.082,0.0174
9.083,0.1814
9.084,0.2612
9.085,0.2372
9.086,0.3114
9.087,0.143
9.088,0.0901
9.089,0.0704
9.09,-0.1181
9.091,-0.3225
9.092,-0.3586
9.093,-0.2816
9.094,-0.59
9.095,-0.588
9.096,-0.5449
9.097,-0.5501
9.098,-0.3545
9.099,-0.2842
9.1,-0.1373
9.101,-0.0759
9.102,0.1388
9.103,0.1647
9.104,0.2278
9.105,0.2449
9.106,0.225
9.107,0.1991
9.108,0.1427
9.109,0.0238
9.11,-0.1968
9.111,-0.2185
9.112,-0.4574
9.113,-0.5262
9.114,-0.5469
9.115,-0.4963
9.116,-0.5289
9.117,-0.498
9.118,-0.38
9.119,-0.2203
9.12,-0.1821
9.121,-0.0301
9.122,0.0023
9.123,0.1684
9.124,0.192
9.125,0.2907
9.126,0.1851
9.127,0.1773
9.128,0.0853
9.129,-0.0768
9.13,-0.1257
9.131,-0.3342
9.132,-0.3599
9.133,-0.493
9.134,-0.5448
9.135,-0.5143
9.136,-0.6001
9.137,-0.5641
9.138,-0.3485
9.139,-0.3773
9.14,-0.199
9.141,-0.0284
9.142,0.1069
9.143,0.1092
9.144,0.1759
9.145,0.135
9.146,0.3025
9.147,0.0966
9.148,0.0686
9.149,-0.0231
9.15,-0.2012
9.151,-0.3513
9.152,-0.48
9.153,-0.4191
9.154,-0.5094
9.155,-0.6055
9.156,-0.5107
9.157,-0.5958
9.158,-0.4082
9.159,-0.3266
9.16,-0.2312
9.161,-0.031
9.162,0.023
9.163,0.104
9.164,0.1843
9.165,0.2859
9.166,0.2466
9.167,0.213
9.168,0.0017
9.169,-0.0194
9.17,-0.2596
9.171,-0.2807
9.172,-0.3802
9.173,-0.5677
9.174,-0.6494
9.175,-0.6623
9.176,-0.6671
9.177,-0.4951
9.178,-0.4281
9.179,-0.2953
9.18,-0.2076
9.181,-0.1425
9.182,0.0262
9.183,0.1252
9.184,0.1738
9.185,0.155
9.186,0.0902
9.187,0.0939
9.188,0.0196
9.189,-0.0543
9.19,-0.1043
9.191,-0.289
9.192,-0.3938
9.193,-0.484
9.194,-0.6821
9.195,-0.5269
9.196,-0.5704
9.197,-0.5338
9.198,-0.4943
9.199,-0.3106
9.2,-0.2613
9.201,-0.1272
9.202,0.0213
9.203,0.1583
9.204,0.2201
9.205,0.2204
9.206,0.0435
9.207,0.084
9.208,-0.0184
9.209,-0.0854
9.21,-0.1966
9.211,-0.2936
9.212,-0.4126
9.213,-0.529
9.214,-0.64
9.215,-0.5932
9.216,-0.6103
9.217,-0.6065
9.218,-0.3842
9.219,-0.3388
9.22,-0.2036
9.221,-0.164
9.222,0.0125
9.223,0.0734
9.224,0.1135
9.225,0.1214
9.226,0.2149
9.227,0.0969
9.228,0.0117
9.229,-0.2327
9.23,-0.2214
9.231,-0.3349
9.232,-0.5328
9.233,-0.576
9.234,-0.5963
9.235,-0.5939
9.236,-0.6954
9.237,-0.4902
9.238,-0.4844
9.239,-0.361
9.24,-0.2583
9.241,-0.1338
9.242,-0.0418
9.243,-0.0155
9.244,0.1774
9.245,0.2305
9.246,0.0891
9.247,0.0213
9.248,0.0288
9.249,-0.078
9.25,-0.3388
9.251,-0.34
9.252,-0.5094
9.253,-0.6211
9.254,-0.7325
9.255,-0.6908
9.256,-0.7632
9.257,-0.559
9.258,-0.4655
9.259,-0.3427
9.26,-0.2273
9.261,-0.1987
9.262,-0.0028
9.263,0.0715
9.264,0.1655
9.265,0.1399
9.266,0.0877
9.267,0.0092
9.268,-0.0859
9.269,-0.1102
9.27,-0.2236
9.271,-0.3682
9.272,-0.5098
9.273,-0.5261
9.274,-0.7072
9.275,-0.6246
9.276,-0.6374
9.277,-0.6395
9.278,-0.4322
9.279,-0.5025
9.28,-0.2241
9.281,-0.0443
9.282,-0.1002
9.283,0.0177
9.284,0.0459
9.285,0.1867
9.286,0.1138
9.287,0.0559
9.288,-0.0293
9.289,-0.1752
9.29,-0.3302
9.291,-0.406
9.292,-0.4347
9.293,-0.6013
9.294,-0.7276
9.295,-0.6578
9.296,-0.6909
9.297,-0.5605
9.298,-0.5317
9.299,-0.4041
9.3,-0.2815
9.301,-0.1386
9.302,-0.1594
9.303,0.1195
9.304,0.0738
9.305,0.1125
9.306,0.0521
9.307,0.0454
9.308,-0.0983
9.309,-0.1326
9.31,-0.2505
9.311,-0.3925
9.312,-0.4779
9.313,-0.6055
9.314,-0.7461
9.315,-0.697
9.316,-0.6853
9.317,-0.5976
9.318,-0.5478
9.319,-0.536
9.32,-0.2721
9.321,-0.2081
9.322,-0.0004
9.323,0.0819
9.324,0.0538
9.325,0.1413
9.326,0.1003
9.327,0.0408
9.328,-0.0334
9.329,-0.202
9.33,-0.242
9.331,-0.3574
9.332,-0.5469
9.333,-0.5761
9.334,-0.6428
9.335,-0.7052
9.336,-0.7388
9.337,-0.5663
9.338,-0.5192
9.339,-0.5612
9.34,-0.2826
9.341,-0.0997
9.342,-0.0644
9.343,-0.0878
9.344,0.0275
9.345,0.2452
9.346,0.1874
9.347,0.0022
9.348,0.0113
9.349,-0.1373
9.35,-0.3308
9.351,-0.3808
9.352,-0.5252
9.353,-0.724
9.354,-0.72
9.355,-0.6998
9.356,-0.6459
9.357,-0.6262
9.358,-0.5928
9.359,-0.4514
9.36,-0.3762
9.361,-0.2392
9.362,-0.0703
9.363,-0.1257
9.364,0.1393
9.365,0.0668
9.366,0.1091
9.367,-0.0686
9.368,-0.157
9.369,-0.1764
9.37,-0.3005
9.371,-0.4672
9.372,-0.5509
9.373,-0.6305
9.374,-0.704
9.375,-0.7737
9.376,-0.7319
9.377,-0.6963
9.378,-0.5424
9.379,-0.5083
9.38,-0.2993
9.381,-0.225
9.382,-0.0491
9.383,-0.05
9.384,-0.0446
9.385,0.0069
9.386,0.0819
9.387,-0.0205
9.388,-0.0215
9.389,-0.1702
9.39,-0.2918
9.391,-0.4039
9.392,-0.6309
9.393,-0.6535
9.394,-0.6676
9.395,-0.7424
9.396,-0.772
9.397,-0.6992
9.398,-0.5699
9.399,-0.4017
9.4,-0.2841
9.401,-0.1924
9.402,-0.0591
9.403,0.0111
9.404,0.1043
9.405,0.1371
9.406,-0.0185
9.407,0.0011
9.408,-0.0716
9.409,-0.1972
9.41,-0.311
9.411,-0.4362
9.412,-0.5771
9.413,-0.6394
9.414,-0.7619
9.415,-0.7418
9.416,-0.7376
9.417,-0.6588
9.418,-0.5718
9.419,-0.425
9.42,-0.39
9.421,-0.2303
9.422,-0.0833
9.423,0.044
9.424,0.1366
9.425,0.0971
9.426,0.098
9.427,0.0519
9.428,-0.0445
9.429,-0.1758
9.43,-0.3169
9.431,-0.466
9.432,-0.6457
9.433,-0.6969
9.434,-0.7235
9.435,-0.7428
9.436,-0.7783
9.437,-0.6425
9.438,-0.4245
9.439,-0.3849
9.44,-0.3626
9.441,-0.183
9.442,-0.103
9.443,-0.1423
9.444,0.0192
9.445,0.1188
9.446,0.1457
9.447,0.0852
9.448,-0.0865
9.449,-0.1605
9.45,-0.3427
9.451,-0.5143
9.452,-0.5661
9.453,-0.5972
9.454,-0.6723
9.455,-0.7781
9.456,-0.7638
9.457,-0.6658
9.458,-0.5777
9.459,-0.4061
9.46,-0.2452
9.461,-0.1873
9.462,-0.0048
9.463,-0.0243
9.464,0.0905
9.465,0.05
9.466,0.0103
9.467,0.0408
9.468,-0.0483
9.469,-0.152
9.47,-0.3524
9.471,-0.3926
9.472,-0.6279
9.473,-0.6524
9.474,-0.8148
9.475,-0.7726
9.476,-0.7067
9.477,-0.6974
9.478,-0.5518
9.479,-0.4733
9.48,-0.3113
9.481,-0.2448
9.482,-0.1129
9.483,-0.0468
9.484,0.0302
9.485,0.0406
9.486,0.0131
9.487,0.0706
9.488,-0.0786
9.489,-0.1353
9.49,-0.3384
9.491,-0.4631
9.492,-0.5716
9.493,-0.603
9.494,-0.7252
9.495,-0.7689
9.496,-0.7331
9.497,-0.6121
9.498,-0.5073
9.499,-0.5072
9.5,-0.3314
9.501,-0.1212
9.502,-0.0872
9.503,0.0226
9.504,0.1163
9.505,0.1336
9.506,0.0196
9.507,0.0459
9.508,-0.0331
9.509,-0.1775
9.51,-0.2781
9.511,-0.4705
9.512,-0.5128
9.513,-0.6537
9.514,-0.7135
9.515,-0.7003
9.516,-0.7029
9.517,-0.6717
9.518,-0.6079
9.519,-0.5116
9.52,-0.367
9.521,-0.1221
9.522,-0.1569
9.523,-0.0275
9.524,-0.0099
9.525,0.0629
9.526,0.0719
9.527,-0.0432
9.528,-0.0549
9.529,-0.2183
9.53,-0.3909
9.531,-0.4486
9.532,-0.5436
9.533,-0.6333
9.534,-0.6876
9.535,-0.7003
9.536,-0.7402
9.537,-0.634
9.538,-0.6496
9.539,-0.4028
9.54,-0.3019
9.541,-0.176
9.542,-0.1185
9.543,0.0683
9.544,0.1267
9.545,0.183
9.546,0.0131
9.547,0.0183
9.548,-0.1224
9.549,-0.2046
9.55,-0.2734
9.551,-0.4131
9.552,-0.4967
9.553,-0.6339
9.554,-0.6126
9.555,-0.77
9.556,-0.6453
9.557,-0.7117
9.558,-0.5129
9.559,-0.4395
9.56,-0.3759
9.561,-0.1128
9.562,-0.1393
9.563,-0.0109
9.564,0.0176
9.565,0.0346
9.566,0.017
9.567,0.0151
9.568,-0.1129
9.569,-0.2202
9.57,-0.3779
9.571,-0.4414
9.572,-0.477
9.573,-0.7005
9.574,-0.6724
9.575,-0.749
9.576,-0.7732
9.577,-0.6889
9.578,-0.6309
9.579,-0.4375
9.58,-0.369
9.581,-0.1687
9.582,-0.1281
9.583,0.0083
9.584,0.0135
9.585,0.1292
9.586,0.0745
9.587,-0.0245
9.588,0.007
9.589,-0.2666
9.59,-0.3317
9.591,-0.3888
9.592,-0.4752
9.593,-0.6743
9.594,-0.6206
9.595,-0.6875
9.596,-0.6913
9.597,-0.7081
9.598,-0.472
9.599,-0.4358
9.6,-0.3455
9.601,-0.2199
9.602,0.0107
9.603,0.0713
9.604,0.0498
9.605,0.1622
9.606,0.0788
9.607,0.0018
9.608,-0.0717
9.609,-0.1824
9.61,-0.4007
9.611,-0.4387
9.612,-0.5126
9.613,-0.6496
9.614,-0.6461
9.615,-0.7648
9.616,-0.689
9.617,-0.5998
9.618,-0.5447
9.619,-0.4929
9.62,-0.2715
9.621,-0.307
9.622,-0.0868
9.623,-0.0553
9.624,0.108
9.625,0.0282
9.626,0.0309
9.627,0.0346
9.628,-0.1203
9.629,-0.1761
9.63,-0.2132
9.631,-0.4322
9.632,-0.5617
9.633,-0.5456
9.634,-0.7112
9.635,-0.698
9.636,-0.6991
9.637,-0.6307
9.638,-0.5431
9.639,-0.365
9.64,-0.2666
9.641,-0.181
9.642,-0.0593
9.643,0.064
9.644,0.1065
9.645,0.1549
9.646,0.1184
9.647,0.0764
9.648,-0.1919
9.649,-0.1518
9.65,-0.2509
9.651,-0.3747
9.652,-0.5288
9.653,-0.5376
9.654,-0.6731
9.655,-0.7685
9.656,-0.66
9.657,-0.5933
9.658,-0.5724
9.659,-0.3695
9.66,-0.2312
9.661,-0.1063
9.662,-0.0507
9.663,0.0723
9.664,0.0283
9.665,0.0229
9.666,0.1077
9.667,0.218
9.668,-0.0551
9.669,-0.1584
9.67,-0.3206
9.671,-0.4343
9.672,-0.555
9.673,-0.6535
9.674,-0.6427
9.675,-0.6057
9.676,-0.6239
9.677,-0.6303
9.678,-0.5248
9.679,-0.4365
9.68,-0.2493
9.681,-0.094
9.682,-0.03
9.683,0.0483
9.684,0.2389
9.685,0.1439
9.686,0.0914
9.687,0.0125
9.688,-0.1208
9.689,-0.1749
9.69,-0.3495
9.691,-0.5008
9.692,-0.4955
9.693,-0.6233
9.694,-0.6434
9.695,-0.6924
9.696,-0.6028
9.697,-0.5709
9.698,-0.4742
9.699,-0.386
9.7,-0.23
9.701,-0.101
9.702,-0.1172
9.703,0.048
9.704,0.1392
9.705,0.1318
9.706,0.0994
9.707,0.1563
9.708,-0.0384
9.709,-0.1801
9.71,-0.1856
9.711,-0.3394
9.712,-0.5084
9.713,-0.6212
9.714,-0.5906
9.715,-0.5467
9.716,-0.7043
9.717,-0.6106
9.718,-0.443
9.719,-0.3244
9.72,-0.2955
9.721,-0.0961
9.722,0.0682
9.723,0.0631
9.724,0.171
9.725,0.1123
9.726,0.1833
9.727,0.05
9.728,-0.0025
9.729,-0.1173
9.73,-0.2597
9.731,-0.3456
9.732,-0.4285
9.733,-0.4971
9.734,-0.6552
9.735,-0.6156
9.736,-0.7521
9.737,-0.5541
9.738,-0.4644
9.739,-0.4233
9.74,-0.2362
9.741,-0.0767
9.742,-0.0296
9.743,0.1107
9.744,0.1716
9.745,0.2833
9.746,0.1238
9.747,0.0597
9.748,0.0722
9.749,-0.0579
9.75,-0.2212
9.751,-0.2821
9.752,-0.4698
9.753,-0.5265
9.754,-0.6796
9.755,-0.6837
9.756,-0.6342
9.757,-0.4891
9.758,-0.4839
9.759,-0.2802
9.76,-0.2204
9.761,-0.0671
9.762,0.0175
9.763,0.0426
9.764,0.1958
9.765,0.2027
9.766,0.182
9.767,0.0399
9.768,-0.1117
9.769,-0.0846
9.77,-0.3302
9.771,-0.3618
9.772,-0.5217
9.773,-0.5819
9.774,-0.644
9.775,-0.5844
9.776,-0.6001
9.777,-0.5497
9.778,-0.4588
9.779,-0.2807
9.78,-0.1757
9.781,-0.0813
9.782,0.1081
9.783,0.0508
9.784,0.1834
9.785,0.1189
9.786,0.071
9.787,0.085
9.788,0.0798
9.789,-0.1193
9.79,-0.3343
9.791,-0.2975
9.792,-0.4293
9.793,-0.4716
9.794,-0.6221
9.795,-0.5806
9.796,-0.5892
9.797,-0.4743
9.798,-0.4532
9.799,-0.3291
9.8,-0.2513
9.801,-0.0306
9.802,0.0406
9.803,0.1078
9.804,0.1829
9.805,0.1533
9.806,0.273
9.807,0.0559
9.808,0.116
9.809,-0.1392
9.81,-0.164
9.811,-0.3339
9.812,-0.3854
9.813,-0.4601
9.814,-0.5895
9.815,-0.5625
9.816,-0.5939
9.817,-0.5495
9.818,-0.4801
9.819,-0.2454
9.82,-0.1975
9.821,0.0482
9.822,0.0063
9.823,0.13
9.824,0.2217
9.825,0.1518
9.826,0.2265
9.827,0.193
9.828,0.1176
9.829,-0.0726
9.83,-0.1322
9.831,-0.2476
9.832,-0.3842
9.833,-0.4829
9.834,-0.4857
9.835,-0.5631
9.836,-0.471
9.837,-0.4953
9.838,-0.4278
9.839,-0.3124
9.84,-0.1341
9.841,0.0139
9.842,0.0551
9.843,0.1569
9.844,0.2199
9.845,0.2613
9.846,0.2466
9.847,0.1986
9.848,0.0846
9.849,-0.0025
9.85,-0.1656
9.851,-0.2751
9.852,-0.3438
9.853,-0.4656
9.854,-0.5153
9.855,-0.5002
9.856,-0.5658
9.857,-0.5304
9.858,-0.3274
9.859,-0.306
9.86,-0.1436
9.861,-0.0919
9.862,0.1669
9.863,0.1209
9.864,0.3151
9.865,0.2528
9.866,0.1492
9.867,0.1296
9.868,0.1434
9.869,-0.0295
9.87,-0.2205
9.871,-0.1974
9.872,-0.3584
9.873,-0.4323
9.874,-0.5282
9.875,-0.5532
9.876,-0.5161
9.877,-0.4366
9.878,-0.4075
9.879,-0.2736
9.88,-0.1373
9.881,0.0119
9.882,0.1663
9.883,0.2909
9.884,0.2241
9.885,0.2915
9.886,0.2106
9.887,0.1638
9.888,0.1488
9.889,0.0369
9.89,-0.0457
9.891,-0.1708
9.892,-0.3449
9.893,-0.4977
9.894,-0.4742
9.895,-0.4835
9.896,-0.498
9.897,-0.4528
9.898,-0.3615
9.899,-0.1972
9.9,-0.1345
9.901,-0.0026
9.902,0.0538
9.903,0.2475
9.904,0.2831
9.905,0.3313
9.906,0.3228
9.907,0.3636
9.908,0.1357
9.909,0.0964
9.91,-0.0617
9.911,-0.1531
9.912,-0.303
9.913,-0.3667
9.914,-0.424
9.915,-0.6148
9.916,-0.4704
9.917,-0.3917
9.918,-0.3691
9.919,-0.1406
9.92,-0.1569
9.921,0.0751
9.922,0.2056
9.923,0.2686
9.924,0.3119
9.925,0.3204
9.926,0.2495
9.927,0.319
9.928,0.1286
9.929,-0.0175
9.93,-0.075
9.931,-0.1608
9.932,-0.3286
9.933,-0.3448
9.934,-0.4551
9.935,-0.4923
9.936,-0.4445
9.937,-0.4277
9.938,-0.1794
9.939,-0.2517
9.94,-0.1049
9.941,0.0425
9.942,0.2072
9.943,0.3557
9.944,0.3392
9.945,0.3374
9.946,0.2971
9.947,0.2632
9.948,0.2187
9.949,0.1039
9.95,-0.0098
9.951,-0.1872
9.952,-0.2651
9.953,-0.3458
9.954,-0.4728
9.955,-0.4296
9.956,-0.5314
9.957,-0.33
9.958,-0.2912
9.959,-0.1534
9.96,-0.0661
9.961,0.1536
9.962,0.0489
9.963,0.2677
9.964,0.324
9.965,0.4201
9.966,0.369
9.967,0.2526
9.968,0.2162
9.969,0.0591
9.97,-0.0049
9.971,-0.1285
9.972,-0.2255
9.973,-0.3359
9.974,-0.4324
9.975,-0.3281
9.976,-0.3939
9.977,-0.3211
9.978,-0.3031
9.979,-0.1702
9.98,0.0387
9.981,0.1584
9.982,0.3487
9.983,0.3075
9.984,0.3014
9.985,0.3455
9.986,0.331
9.987,0.3201
9.988,0.2157
9.989,0.0972
9.99,-0.0174
9.991,-0.1387
9.992,-0.2078
9.993,-0.3003
9.994,-0.356
9.995,-0.3306
9.996,-0.3843
9.997,-0.3824
9.998,-0.2725
9.999,-0.1593
10.0,0.0685
